,ID,Genres
2575,701491993,Puzzle
2575,701491993,Strategy
2576,701685884,Games
2576,701685884,Strategy
2576,701685884,Simulation
2577,702696283,Games
2577,702696283,Music
2577,702696283,Racing
2577,702696283,Strategy
2578,702737832,Games
2578,702737832,Simulation
2578,702737832,Strategy
2578,702737832,Entertainment
2579,702757006,Games
2579,702757006,Strategy
2579,702757006,Entertainment
2579,702757006,Simulation
2580,702758540,Games
2580,702758540,Simulation
2580,702758540,Entertainment
2580,702758540,Strategy
2581,702839715,Games
2581,702839715,Action
2581,702839715,Strategy
2582,702951905,Games
2582,702951905,Strategy
2582,702951905,Board
2583,702976898,Games
2583,702976898,Social Networking
2583,702976898,Board
2583,702976898,Strategy
2584,703006088,Games
2584,703006088,Card
2584,703006088,Strategy
2584,703006088,Entertainment
2585,703071310,Games
2585,703071310,Simulation
2585,703071310,Entertainment
2585,703071310,Strategy
2586,703125021,Games
2586,703125021,Strategy
2586,703125021,Puzzle
2586,703125021,Entertainment
2587,703229647,Games
2587,703229647,Board
2587,703229647,Strategy
2588,703272727,Games
2588,703272727,Strategy
2588,703272727,Puzzle
2589,703282582,Games
2589,703282582,Puzzle
2589,703282582,Entertainment
2589,703282582,Strategy
2590,703287370,Education
2590,703287370,Games
2590,703287370,Strategy
2591,703439482,Games
2591,703439482,Strategy
2591,703439482,Entertainment
2591,703439482,Family
2592,703474367,Games
2592,703474367,Entertainment
2592,703474367,Strategy
2592,703474367,Action
2593,703474525,News
2593,703474525,Games
2593,703474525,Strategy
2593,703474525,Action
2594,703529151,Games
2594,703529151,Family
2594,703529151,Strategy
2595,703558702,Games
2595,703558702,Strategy
2595,703558702,Puzzle
2596,704023051,Utilities
2596,704023051,Strategy
2596,704023051,Games
2596,704023051,Adventure
2597,704045431,Games
2597,704045431,Entertainment
2597,704045431,Strategy
2597,704045431,Casual
2598,704189928,Games
2598,704189928,Entertainment
2598,704189928,Role Playing
2598,704189928,Strategy
2599,704404888,Games
2599,704404888,Strategy
2599,704404888,Entertainment
2599,704404888,Board
2600,704524975,Games
2600,704524975,Strategy
2600,704524975,Simulation
2600,704524975,Food & Drink
2601,704623156,Games
2601,704623156,Simulation
2601,704623156,Strategy
2601,704623156,Education
2602,705030000,Games
2602,705030000,Strategy
2602,705030000,Music
2602,705030000,Entertainment
2603,705203926,Games
2603,705203926,Simulation
2603,705203926,Strategy
2603,705203926,Entertainment
2604,705357166,Games
2604,705357166,Strategy
2604,705357166,Card
2604,705357166,Entertainment
2605,705376036,Games
2605,705376036,Board
2605,705376036,Strategy
2605,705376036,Entertainment
2606,706049010,Games
2606,706049010,Strategy
2606,706049010,Board
2607,706171381,Games
2607,706171381,Adventure
2607,706171381,Strategy
2608,706398884,Finance
2608,706398884,Simulation
2608,706398884,Strategy
2608,706398884,Games
2609,706699884,Games
2609,706699884,Strategy
2609,706699884,Puzzle
2610,707094898,Games
2610,707094898,Entertainment
2610,707094898,Puzzle
2610,707094898,Strategy
2611,708170855,Games
2611,708170855,Role Playing
2611,708170855,Strategy
2611,708170855,Entertainment
2612,708230552,Games
2612,708230552,Action
2612,708230552,Strategy
2613,708457519,Games
2613,708457519,Casual
2613,708457519,Entertainment
2613,708457519,Strategy
2614,708622941,Games
2614,708622941,Entertainment
2614,708622941,Strategy
2614,708622941,Action
2615,708807768,Games
2615,708807768,Strategy
2615,708807768,Entertainment
2615,708807768,Puzzle
2616,708988214,Games
2616,708988214,Strategy
2616,708988214,Family
2616,708988214,Utilities
2617,709021708,Games
2617,709021708,Strategy
2617,709021708,Entertainment
2617,709021708,Family
2618,709128918,Games
2618,709128918,Entertainment
2618,709128918,Strategy
2618,709128918,Puzzle
2619,709369213,Games
2619,709369213,Entertainment
2619,709369213,Family
2619,709369213,Strategy
2620,710244456,Games
2620,710244456,Role Playing
2620,710244456,Strategy
2620,710244456,Entertainment
2621,710420315,Games
2621,710420315,Strategy
2621,710420315,Simulation
2622,710471974,Games
2622,710471974,Books
2622,710471974,Adventure
2622,710471974,Strategy
2623,710500429,Games
2623,710500429,Board
2623,710500429,Strategy
2623,710500429,Entertainment
2624,710914623,Games
2624,710914623,Casual
2624,710914623,Entertainment
2624,710914623,Strategy
2625,711349047,Games
2625,711349047,Entertainment
2625,711349047,Card
2625,711349047,Strategy
2626,711398249,Games
2626,711398249,Action
2626,711398249,Strategy
2626,711398249,Entertainment
2627,711455226,Games
2627,711455226,Simulation
2627,711455226,Strategy
2627,711455226,Entertainment
2628,711455368,Games
2628,711455368,Entertainment
2628,711455368,Puzzle
2628,711455368,Strategy
2629,711957888,Games
2629,711957888,Family
2629,711957888,Strategy
2629,711957888,Entertainment
2630,712001890,Games
2630,712001890,Puzzle
2630,712001890,Lifestyle
2630,712001890,Strategy
2631,712135038,Games
2631,712135038,Entertainment
2631,712135038,Strategy
2631,712135038,Board
2632,712175815,Games
2632,712175815,Casual
2632,712175815,Entertainment
2632,712175815,Strategy
2633,712282637,Games
2633,712282637,Strategy
2633,712282637,Entertainment
2633,712282637,Card
2634,712286351,Games
2634,712286351,Board
2634,712286351,Strategy
2634,712286351,Entertainment
2635,712286472,Games
2635,712286472,Entertainment
2635,712286472,Board
2635,712286472,Strategy
2636,712391850,Games
2636,712391850,Strategy
2636,712391850,Board
2637,712625826,Games
2637,712625826,Casual
2637,712625826,Strategy
2637,712625826,Entertainment
2638,712909005,Games
2638,712909005,Entertainment
2638,712909005,Strategy
2638,712909005,Board
2639,713102888,Games
2639,713102888,Entertainment
2639,713102888,Strategy
2639,713102888,Simulation
2640,713102902,Games
2640,713102902,Strategy
2640,713102902,Entertainment
2640,713102902,Simulation
2641,713253897,Games
2641,713253897,Strategy
2641,713253897,Puzzle
2642,713393911,Games
2642,713393911,Board
2642,713393911,Entertainment
2642,713393911,Strategy
2643,713526930,Games
2643,713526930,Action
2643,713526930,Strategy
2644,713644896,Games
2644,713644896,Puzzle
2644,713644896,Strategy
2644,713644896,Entertainment
2645,713841368,Games
2645,713841368,Strategy
2645,713841368,Adventure
2645,713841368,Entertainment
2646,713948468,Games
2646,713948468,Strategy
2646,713948468,Action
2647,714193962,Games
2647,714193962,Entertainment
2647,714193962,Strategy
2647,714193962,Family
2648,714699723,Games
2648,714699723,Simulation
2648,714699723,Strategy
2649,714796093,Games
2649,714796093,Entertainment
2649,714796093,Casual
2649,714796093,Strategy
2650,715165066,Games
2650,715165066,Board
2650,715165066,Strategy
2650,715165066,Entertainment
2651,715457038,Games
2651,715457038,Action
2651,715457038,Strategy
2651,715457038,Entertainment
2652,715504412,Games
2652,715504412,Strategy
2652,715504412,Education
2652,715504412,Puzzle
2653,715822238,Games
2653,715822238,Strategy
2653,715822238,Simulation
2654,716260129,Games
2654,716260129,Entertainment
2654,716260129,Strategy
2654,716260129,Word
2655,716537046,Games
2655,716537046,Entertainment
2655,716537046,Strategy
2655,716537046,Card
2656,716585410,Utilities
2656,716585410,Games
2656,716585410,Strategy
2657,716643277,Games
2657,716643277,Strategy
2657,716643277,Puzzle
2657,716643277,Entertainment
2658,716763753,Games
2658,716763753,Entertainment
2658,716763753,Strategy
2658,716763753,Family
2659,716856946,Games
2659,716856946,Puzzle
2659,716856946,Strategy
2660,716898949,Games
2660,716898949,Entertainment
2660,716898949,Strategy
2660,716898949,Role Playing
2661,717009047,Games
2661,717009047,Puzzle
2661,717009047,Strategy
2661,717009047,Entertainment
2662,717152377,Games
2662,717152377,Strategy
2662,717152377,Role Playing
2662,717152377,Entertainment
2663,717265204,Games
2663,717265204,Strategy
2663,717265204,Simulation
2663,717265204,Entertainment
2664,717265287,Games
2664,717265287,Board
2664,717265287,Strategy
2664,717265287,Education
2665,717659021,Games
2665,717659021,Family
2665,717659021,Strategy
2665,717659021,Education
2666,717659315,Games
2666,717659315,Strategy
2666,717659315,Board
2666,717659315,Education
2667,718022552,Games
2667,718022552,Strategy
2667,718022552,Action
2668,718036568,Games
2668,718036568,Entertainment
2668,718036568,Action
2668,718036568,Strategy
2669,718071700,Games
2669,718071700,Action
2669,718071700,Strategy
2670,718145716,Games
2670,718145716,Entertainment
2670,718145716,Strategy
2670,718145716,Sports
2671,718149096,Games
2671,718149096,Puzzle
2671,718149096,Strategy
2671,718149096,Education
2672,718172413,Games
2672,718172413,Role Playing
2672,718172413,Strategy
2673,718255797,Games
2673,718255797,Family
2673,718255797,Strategy
2673,718255797,Entertainment
2674,718310248,Games
2674,718310248,Simulation
2674,718310248,Strategy
2674,718310248,Entertainment
2675,718405378,Games
2675,718405378,Casual
2675,718405378,Strategy
2676,718429890,Games
2676,718429890,Strategy
2676,718429890,Board
2677,718495353,Games
2677,718495353,Strategy
2677,718495353,Casual
2678,718749318,Games
2678,718749318,Strategy
2678,718749318,Action
2679,718829098,Games
2679,718829098,Action
2679,718829098,Strategy
2680,718831910,Games
2680,718831910,Entertainment
2680,718831910,Strategy
2680,718831910,Puzzle
2681,718923612,Games
2681,718923612,Strategy
2681,718923612,Simulation
2681,718923612,Entertainment
2682,718931948,Games
2682,718931948,Strategy
2682,718931948,Family
2682,718931948,Entertainment
2683,718932017,Games
2683,718932017,Entertainment
2683,718932017,Strategy
2683,718932017,Family
2684,719161970,Games
2684,719161970,Entertainment
2684,719161970,Strategy
2684,719161970,Board
2685,719320406,Games
2685,719320406,Entertainment
2685,719320406,Strategy
2685,719320406,Card
2686,719356917,Games
2686,719356917,Strategy
2686,719356917,Entertainment
2686,719356917,Board
2687,719359646,Games
2687,719359646,Entertainment
2687,719359646,Adventure
2687,719359646,Strategy
2688,719367885,Games
2688,719367885,Adventure
2688,719367885,Strategy
2688,719367885,Entertainment
2689,719394052,Games
2689,719394052,Adventure
2689,719394052,Entertainment
2689,719394052,Strategy
2690,719432508,Games
2690,719432508,Entertainment
2690,719432508,Strategy
2690,719432508,Adventure
2691,719466448,Games
2691,719466448,Strategy
2691,719466448,Role Playing
2691,719466448,Entertainment
2692,719628242,Business
2692,719628242,Games
2692,719628242,Simulation
2692,719628242,Strategy
2693,719638209,Games
2693,719638209,Simulation
2693,719638209,Entertainment
2693,719638209,Strategy
2694,720041842,Games
2694,720041842,Strategy
2694,720041842,Action
2695,720063567,Games
2695,720063567,Strategy
2695,720063567,Board
2695,720063567,Entertainment
2696,720088457,Games
2696,720088457,Strategy
2696,720088457,Entertainment
2696,720088457,Board
2697,720127755,Games
2697,720127755,Entertainment
2697,720127755,Simulation
2697,720127755,Strategy
2698,720187787,Games
2698,720187787,Action
2698,720187787,Strategy
2699,720208070,Games
2699,720208070,Action
2699,720208070,Entertainment
2699,720208070,Strategy
2700,720208088,Games
2700,720208088,Strategy
2700,720208088,Action
2700,720208088,Entertainment
2701,720642460,Games
2701,720642460,Simulation
2701,720642460,Entertainment
2701,720642460,Strategy
2702,720681700,Games
2702,720681700,Family
2702,720681700,Strategy
2703,720707676,Games
2703,720707676,Entertainment
2703,720707676,Card
2703,720707676,Strategy
2704,720725555,Games
2704,720725555,Strategy
2704,720725555,Family
2705,720825227,Games
2705,720825227,Strategy
2705,720825227,Entertainment
2705,720825227,Casual
2706,720832783,Games
2706,720832783,Card
2706,720832783,Entertainment
2706,720832783,Strategy
2707,720862572,Games
2707,720862572,Entertainment
2707,720862572,Adventure
2707,720862572,Strategy
2708,721180637,Games
2708,721180637,Entertainment
2708,721180637,Strategy
2708,721180637,Board
2709,721320966,Games
2709,721320966,Puzzle
2709,721320966,Strategy
2710,721334519,Games
2710,721334519,Puzzle
2710,721334519,Entertainment
2710,721334519,Strategy
2711,721350774,Games
2711,721350774,Strategy
2711,721350774,Entertainment
2711,721350774,Adventure
2712,721420755,Games
2712,721420755,Action
2712,721420755,Strategy
2713,721512561,Games
2713,721512561,Strategy
2713,721512561,Entertainment
2713,721512561,Family
2714,721668606,Games
2714,721668606,Entertainment
2714,721668606,Board
2714,721668606,Strategy
2715,721838845,Games
2715,721838845,Entertainment
2715,721838845,Action
2715,721838845,Strategy
2716,721913689,Games
2716,721913689,Strategy
2716,721913689,Puzzle
2716,721913689,Education
2717,722073261,Games
2717,722073261,Puzzle
2717,722073261,Strategy
2718,722197891,Games
2718,722197891,Strategy
2718,722197891,Simulation
2719,722277897,Games
2719,722277897,Strategy
2719,722277897,Entertainment
2719,722277897,Puzzle
2720,722344862,Games
2720,722344862,Strategy
2720,722344862,Puzzle
2721,722452391,Games
2721,722452391,Strategy
2721,722452391,Casual
2722,722529394,Games
2722,722529394,Entertainment
2722,722529394,Puzzle
2722,722529394,Strategy
2723,722529501,Games
2723,722529501,Strategy
2723,722529501,Casual
2724,722572903,Games
2724,722572903,Education
2724,722572903,Strategy
2724,722572903,Puzzle
2725,722772796,Games
2725,722772796,Strategy
2725,722772796,Board
2725,722772796,Entertainment
2726,722816373,Games
2726,722816373,Strategy
2726,722816373,Entertainment
2726,722816373,Action
2727,722842630,Games
2727,722842630,Family
2727,722842630,Entertainment
2727,722842630,Strategy
2728,722842666,Games
2728,722842666,Entertainment
2728,722842666,Strategy
2728,722842666,Family
2729,722987584,Games
2729,722987584,Entertainment
2729,722987584,Strategy
2729,722987584,Puzzle
2730,723063169,Games
2730,723063169,Adventure
2730,723063169,Strategy
2731,723205005,Games
2731,723205005,Strategy
2731,723205005,Board
2731,723205005,Education
2732,723205574,Games
2732,723205574,Entertainment
2732,723205574,Strategy
2732,723205574,Puzzle
2733,723364834,Games
2733,723364834,Strategy
2733,723364834,Casual
2733,723364834,Entertainment
2734,723422464,Games
2734,723422464,Strategy
2734,723422464,Entertainment
2734,723422464,Family
2735,723466734,Games
2735,723466734,Action
2735,723466734,Strategy
2735,723466734,Entertainment
2736,723718277,Games
2736,723718277,Entertainment
2736,723718277,Strategy
2736,723718277,Sports
2737,723718286,Games
2737,723718286,Family
2737,723718286,Strategy
2737,723718286,Entertainment
2738,724406636,Games
2738,724406636,Strategy
2738,724406636,Role Playing
2739,724406717,Games
2739,724406717,Entertainment
2739,724406717,Puzzle
2739,724406717,Strategy
2740,724450218,Games
2740,724450218,Strategy
2740,724450218,Entertainment
2740,724450218,Puzzle
2741,724473059,Games
2741,724473059,Strategy
2741,724473059,Action
2741,724473059,Entertainment
2742,724532708,Games
2742,724532708,Entertainment
2742,724532708,Strategy
2742,724532708,Role Playing
2743,724741281,Games
2743,724741281,Strategy
2743,724741281,Family
2743,724741281,Entertainment
2744,724780407,Games
2744,724780407,Simulation
2744,724780407,Entertainment
2744,724780407,Strategy
2745,724823526,Games
2745,724823526,Strategy
2745,724823526,Family
2745,724823526,Entertainment
2746,725030261,Games
2746,725030261,Adventure
2746,725030261,Strategy
2746,725030261,Entertainment
2747,725198566,Games
2747,725198566,Strategy
2747,725198566,Puzzle
2747,725198566,Entertainment
2748,725198764,Games
2748,725198764,Entertainment
2748,725198764,Strategy
2748,725198764,Board
2749,725222275,Business
2749,725222275,Games
2749,725222275,Strategy
2750,725296274,Games
2750,725296274,Strategy
2750,725296274,Puzzle
2750,725296274,Entertainment
2751,725437356,Games
2751,725437356,Strategy
2751,725437356,Adventure
2751,725437356,Entertainment
2752,725440728,Entertainment
2752,725440728,Strategy
2752,725440728,Games
2752,725440728,Family
2753,725481540,Sports
2753,725481540,Strategy
2753,725481540,Sports
